1	2323
1	3070
1	1838
1	706
1	5261
1	1818
1	4200
1	4176
1	1046
1	2888
1	2219
1	3493
2	3630
2	4956
2	4945
2	2396
2	1108
2	5412
2	859
2	2218
2	2900
2	1131
2	4277
2	3449
3	5332
3	514
3	3155
3	2032
3	2065
3	5431
3	5331
3	4521
3	4708
3	518
3	3623
3	2035
4	1366
4	2309
4	4
4	3510
4	873
4	4951
4	2925
4	1097
4	2708
4	875
4	1890
4	3615
5	1745
5	1155
5	3941
5	4850
5	1396
5	5843
5	2644
5	2026
5	4076
5	4220
5	3397
5	2633
6	1048
6	3620
6	2855
6	3533
6	5521
6	2583
6	3979
6	2017
6	5462
6	13
6	2205
6	3921
7	4367
7	3554
7	4264
7	2464
7	332
7	5004
7	5912
7	3511
7	3616
7	2677
7	5916
7	4110
8	5286
8	4866
8	4094
8	3690
8	2448
8	2038
8	5346
8	16
8	719
8	2074
8	1426
8	1904
9	2629
9	5136
9	1172
9	892
9	4426
9	235
9	3195
9	1360
9	4749
9	5830
9	2381
9	3326
10	468
10	4809
10	973
10	3569
10	5682
10	1840
10	3520
10	1693
10	3036
10	3456
10	5308
10	4768
11	2655
11	542
11	5393
11	5471
11	3433
11	3717
11	4819
11	4287
11	812
11	5128
11	1711
11	4833
12	5994
12	4675
12	2493
12	3379
12	4726
12	2541
12	2095
12	4821
12	3597
12	4793
12	4303
12	1662
13	5456
13	2131
13	1423
13	1252
13	1741
13	4704
13	5438
13	885
13	2596
13	1671
13	515
13	5639
14	5933
14	5505
14	4807
14	2920
14	2336
14	5368
14	1127
14	5690
14	5920
14	2626
14	3912
14	4844
15	4087
15	5517
15	5789
15	5433
15	5322
15	4265
15	862
15	469
15	1496
15	3
15	2829
15	77
16	325
16	4332
16	4727
16	5582
16	3643
16	1017
16	5317
16	1703
16	1795
16	3400
16	2697
16	1687
17	3038
17	2914
17	2340
17	5500
17	5302
17	1800
17	4551
17	4697
17	5735
17	3634
17	2325
17	1316
18	2366
18	5453
18	3774
18	4826
18	5427
18	5280
18	1121
18	1796
18	4701
18	2247
18	590
18	5353
19	472
19	4803
19	1942
19	4410
19	3954
19	3661
19	2327
19	5440
19	5659
19	2545
19	1347
19	2262
20	5543
20	1153
20	860
20	668
20	2421
20	4488
20	3109
20	5549
20	3980
20	615
20	3562
20	660
21	3172
