1	4951
1	3060
1	1419
1	2243
1	3532
1	1992
1	4622
1	3042
1	3921
1	2120
1	3254
1	4608
1	5690
1	4388
1	2855
1	5198
1	4362
1	1072
1	4857
1	1080
1	4338
1	4114
1	661
1	3050
1	810
1	3512
1	3108
1	4372
1	2222
1	1659
1	1650
1	232
1	3110
1	5930
1	1238
1	2705
1	4571
1	2490
1	524
1	4752
1	2868
1	5553
1	744
1	1749
1	794
1	1449
1	99
1	2667
1	4941
1	121
1	1969
1	4971
1	2499
1	3886
1	449
1	176
1	1690
1	4394
2	17
2	4903
2	3448
2	5818
2	5132
2	3486
2	4670
2	5302
2	460
2	4662
2	825
2	4796
2	5434
2	1907
2	5008
2	2233
2	2342
2	3381
2	3688
2	2538
2	3780
2	2544
2	4508
2	1216
2	5678
2	2690
2	3718
2	4157
2	4281
2	1168
2	585
2	4749
2	1221
2	5129
2	5944
2	607
2	1215
2	3104
2	4934
2	1795
2	188
2	3360
2	2266
2	3153
2	5541
2	4841
2	4081
2	3872
2	1371
2	3586
2	3554
2	3089
2	1399
2	5419
2	1425
2	4089
2	1633
2	118
3	5889
3	2515
3	2530
3	2976
3	756
3	3331
3	4586
3	2767
3	4000
3	5754
3	1640
3	3017
3	4207
3	5039
3	3555
3	3348
3	1086
3	5976
3	4205
3	4726
3	1771
3	272
3	4694
3	1065
3	3529
3	5215
3	340
3	891
3	5638
3	5813
3	4927
3	1834
3	5041
3	441
3	5558
3	905
3	5152
3	5787
3	5965
3	3941
3	4483
3	5694
3	4133
3	2679
3	5423
3	3946
3	2555
3	3478
3	4949
3	2949
3	2001
3	2373
3	882
3	5483
3	411
3	4126
3	5069
3	2680
4	5003
4	2349
4	339
4	4185
4	584
4	2945
4	385
4	3301
4	3627
4	305
4	3929
4	1662
4	3665
4	4959
4	557
4	2450
4	1096
4	5601
4	4740
4	3061
4	3385
4	280
4	94
4	2334
4	2524
4	1537
4	4405
4	3166
4	2703
4	2850
4	368
4	901
4	3363
4	606
4	5508
4	4958
4	2411
4	64
4	1927
4	2209
4	2329
4	276
4	511
4	3228
4	1903
4	1161
4	3916
4	4431
4	1813
4	112
4	394
4	5157
4	5035
4	379
4	494
4	4080
4	4735
4	1743
5	985
5	960
5	611
5	4908
5	409
5	1826
5	1736
5	2352
5	5430
5	4973
5	1744
5	2749
5	4290
5	1222
5	683
5	2119
5	4866
5	5043
5	1227
5	2603
5	3760
5	1931
5	2262
5	2276
5	1225
5	578
5	2152
5	3325
5	192
5	1015
5	5533
5	1568
5	1716
5	1173
5	4066
5	2218
5	1464
5	1308
5	3851
5	1443
5	343
5	2203
5	4614
5	1514
5	3323
5	4725
5	429
5	941
5	928
5	3143
5	4781
5	1563
5	4351
5	3830
5	3352
5	1818
5	1321
5	1530
6	5755
6	4542
6	857
6	4250
6	3372
6	241
6	2338
6	5780
6	4849
6	1763
6	5078
6	2631
6	4657
6	2540
6	634
6	126
6	3881
6	2534
6	3497
6	3623
6	3345
6	4487
6	856
6	3441
6	4248
6	4995
6	5201
6	4751
6	2735
6	1632
6	2296
6	3304
6	2498
6	2932
6	3702
6	5440
6	1471
6	5433
6	3246
6	5384
6	4244
6	686
6	2112
6	2574
6	4855
6	737
6	4426
6	4013
6	2247
6	4776
6	4512
6	5266
6	4130
6	1556
6	619
6	5784
6	5025
6	1767
7	3567
7	324
7	3088
7	5788
7	5377
7	136
7	2799
7	3957
7	4057
7	1317
7	2982
7	3643
7	5101
7	4476
7	413
7	5552
7	2774
7	1621
7	5309
7	5489
7	1580
7	516
7	3445
7	1786
7	3148
7	5340
7	4562
7	3995
7	2067
7	459
7	3774
7	208
7	600
7	967
7	4950
7	2761
7	2903
7	5675
7	258
7	1223
7	4753
7	451
7	1565
7	1764
7	3417
7	2723
7	2619
7	3672
7	3540
7	4427
7	1301
7	5588
7	1940
7	4915
7	3349
7	4724
7	338
7	3670
8	2672
8	1074
8	2367
8	728
8	761
8	5188
8	4385
8	57
8	654
8	5475
8	552
8	5627
8	883
8	2784
8	3394
8	854
8	5892
8	4871
8	388
8	2660
8	1670
8	1598
8	4214
8	2316
8	3945
8	4014
8	2051
8	1757
8	55
8	5998
8	789
8	2689
8	4729
8	1244
8	2559
8	2058
8	3992
8	2788
8	4025
8	109
8	2967
8	2817
8	5060
8	4932
8	1469
8	2830
8	1750
8	4007
8	5313
8	2809
8	4654
8	4642
8	4068
8	1872
8	1186
8	4530
8	1466
8	3284
9	4225
9	5625
9	1307
9	63
9	2351
9	2239
9	3517
9	3268
9	2759
9	5710
9	915
