1	3639
1	2502
1	2297
1	5592
1	2236
1	1754
1	5265
1	4344
1	5208
1	3926
1	4808
1	5222
1	5268
1	1294
1	38
1	5075
1	5713
1	1858
1	4704
1	2016
1	3536
1	5404
1	5699
1	3502
1	3414
1	4148
1	2890
1	3179
1	1702
1	5484
1	4251
1	3807
1	941
1	2165
1	2585
1	5752
1	2638
1	1237
1	2132
1	655
2	3639
2	2502
2	2297
2	5592
2	2236
2	1754
2	5265
2	4344
2	5208
2	3926
2	4808
2	5222
2	5268
2	1294
2	38
2	5075
2	5713
2	1858
2	4704
2	2016
2	3536
2	5404
2	5699
2	3502
2	3414
2	4148
2	2890
2	3179
2	1702
2	5484
2	4251
2	3807
2	941
2	2165
2	2585
2	5752
2	2638
2	1237
2	2132
2	655
3	3639
3	2502
3	2297
3	5592
3	2236
3	1754
3	5265
3	4344
3	5208
3	3926
3	4808
3	5222
3	5268
3	1294
3	38
3	5075
3	5713
3	1858
3	4704
3	2016
3	3536
3	5404
3	5699
3	3502
3	3414
3	4148
3	2890
3	3179
3	1702
3	5484
3	4251
3	3807
3	941
3	2165
3	2585
3	5752
3	2638
3	1237
3	2132
3	655
4	3639
4	2502
4	2297
4	5592
4	2236
4	1754
4	5265
4	4344
4	5208
4	3926
4	4808
4	5222
4	5268
4	1294
4	38
4	5075
4	5713
4	1858
4	4704
4	2016
4	3536
4	5404
4	5699
4	3502
4	3414
4	4148
4	2890
4	3179
4	1702
4	5484
4	4251
4	3807
4	941
4	2165
4	2585
4	5752
4	2638
4	1237
4	2132
4	655
5	3639
5	2502
5	2297
5	5592
5	2236
5	1754
5	5265
5	4344
5	5208
5	3926
5	4808
5	5222
5	5268
5	1294
5	38
5	5075
5	5713
5	1858
5	4704
5	2016
5	3536
5	5404
5	5699
5	3502
5	3414
5	4148
5	2890
5	3179
5	1702
5	5484
5	4251
5	3807
5	941
5	2165
5	2585
5	5752
5	2638
5	1237
5	2132
5	655
6	3639
6	2502
6	2297
6	5592
6	2236
6	1754
6	5265
6	4344
6	5208
6	3926
6	4808
6	5222
6	5268
6	1294
6	38
6	5075
6	5713
6	1858
6	4704
6	2016
6	3536
6	5404
6	5699
6	3502
6	3414
6	4148
6	2890
6	3179
6	1702
6	5484
6	4251
6	3807
6	941
6	2165
6	2585
6	5752
6	2638
6	1237
6	2132
6	655
7	3639
7	2502
7	2297
7	5592
7	2236
7	1754
7	5265
7	4344
7	5208
7	3926
7	4808
7	5222
7	5268
7	1294
7	38
7	5075
7	5713
7	1858
7	4704
7	2016
7	3536
7	5404
7	5699
7	3502
7	3414
7	4148
7	2890
7	3179
7	1702
7	5484
7	4251
7	3807
7	941
7	2165
7	2585
7	5752
7	2638
7	1237
7	2132
7	655
8	3639
8	2502
